,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_text,demojize_text
133,1252227020857065474,1252227020857065474,2020-04-20,21:26:01,2600887957,detenber,Benjamin Detenber,,"Over 1400 new cases today, almost all in the workers' dormitories. Everywhere else, the situation has been reasonably well managed, but not there. Some have called it a humanitarian crisis. The differential treatment has been problematic for many years. We'll see what happens.",en,[],[],[],0,0,2,[],https://twitter.com/detenber/status/1252227020857065474,0,[],"['new', 'case', 'today', 'almost', 'worker', 'dormitori', 'everywher', 'els', 'situat', 'reason', 'well', 'manag', 'call', 'humanitarian', 'crisi', 'differenti', 'treatment', 'problemat', 'mani', 'year', 'see', 'happen']","Over 1400 new cases today, almost all in the workers' dormitories. Everywhere else, the situation has been reasonably well managed, but not there. Some have called it a humanitarian crisis. The differential treatment has been problematic for many years. We'll see what happens."
134,1252206848591052805,1252206848591052805,2020-04-20,20:05:52,90597912,poortan,poor tan,,"1,426 new COVID-19 cases in Singapore, mostly foreign workers in dormitories  https://t.co/iKcPP5sMrI just locked down on all migrant quarters and deployed our army n police at these quarters",en,[],['https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-1426-foreign-workers-dormitory-citizen-pr-moh-12658250#.Xp2PnlOaCHc.twitter'],[],0,0,0,[],https://twitter.com/poortan/status/1252206848591052805,0,[],"['new', 'case', 'singapor', 'mostli', 'foreign', 'worker', 'dormitori', 'lock', 'migrant', 'quarter', 'deploy', 'armi', 'n', 'polic', 'quarter']","1,426 new COVID-19 cases in Singapore, mostly foreign workers in dormitories  https://t.co/iKcPP5sMrI just locked down on all migrant quarters and deployed our army n police at these quarters"
135,1252176428256247808,1252176428256247808,2020-04-20,18:04:59,3157260415,drochavez,𝑫𝒓𝒐 𝑪𝒉𝒂𝒗𝒆𝒛,,"[UPDATE] While there is a big leap of confirmed cases in Singapore, most cases are concentrated in dormitories of foreign workers. All work permit and S Pass holders in the construction sector have been placed on mandatory stay-home notices until May 4 as a precautionary measure.  https://t.co/LeJfNdOqf5",en,[],[],['https://pbs.twimg.com/media/EWCf0ewU0AEi_YY.jpg'],0,0,1,[],https://twitter.com/DroChavez/status/1252176428256247808,1,[],"['updat', 'big', 'leap', 'confirm', 'case', 'singapor', 'case', 'concentr', 'dormitori', 'foreign', 'worker', 'work', 'permit', 'pass', 'holder', 'construct', 'sector', 'place', 'mandatori', 'notic', 'may', 'precautionari', 'measur']","[UPDATE] While there is a big leap of confirmed cases in Singapore, most cases are concentrated in dormitories of foreign workers. All work permit and S Pass holders in the construction sector have been placed on mandatory stay-home notices until May 4 as a precautionary measure.  https://t.co/LeJfNdOqf5"
136,1252145380591955969,1252145380591955969,2020-04-20,16:01:37,3157260415,drochavez,𝑫𝒓𝒐 𝑪𝒉𝒂𝒗𝒆𝒛,,"[BREAKING] There are 1,426 new COVID-19 cases in Singapore, mostly foreign workers in dormitories. The country has a total of 8,014 confirmed cases as of 12pm today.  Source:  https://t.co/WvISn5bZyk",en,[],['https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-1426-foreign-workers-dormitory-citizen-pr-moh-12658250#.Xp1SnAZ0vwI.facebook'],[],0,0,0,[],https://twitter.com/DroChavez/status/1252145380591955969,0,[],"['break', 'new', 'case', 'singapor', 'mostli', 'foreign', 'worker', 'dormitori', 'countri', 'total', 'confirm', 'case', 'today', 'sourc']","[BREAKING] There are 1,426 new COVID-19 cases in Singapore, mostly foreign workers in dormitories. The country has a total of 8,014 confirmed cases as of 12pm today.  Source:  https://t.co/WvISn5bZyk"
137,1252138487689572355,1252138487689572355,2020-04-20,15:34:13,2305970760,rayhanburhan,محمد ريحان,,"“Among these, 16 are Singaporeans and permanent residents, while the majority continue to be foreign workers living in dormitories.”",en,[],[],[],0,0,0,[],https://twitter.com/rayhanburhan/status/1252138487689572355,0,[],"['among', 'singaporean', 'perman', 'resid', 'major', 'continu', 'foreign', 'worker', 'live', 'dormitori']","“Among these, 16 are Singaporeans and permanent residents, while the majority continue to be foreign workers living in dormitories.”"
138,1252050992469700609,1252050992469700609,2020-04-20,09:46:33,542596908,elainegineer,Fraulein Elaine Camba 🌺,,"Since cases from construction workers dormitories are going higher everyday, all construction industry is under SHN. It means you are not allowed to go outside of your house. And MOM will check you time to time.",en,[],[],[],1,0,0,[],https://twitter.com/elainegineer/status/1252050992469700609,0,[],"['sinc', 'case', 'construct', 'worker', 'dormitori', 'go', 'higher', 'everyday', 'construct', 'industri', 'shn', 'mean', 'allow', 'go', 'outsid', 'hous', 'mom', 'check', 'time', 'time']","Since cases from construction workers dormitories are going higher everyday, all construction industry is under SHN. It means you are not allowed to go outside of your house. And MOM will check you time to time."
139,1251813859800702976,1251813859800702976,2020-04-19,18:04:16,3157260415,drochavez,𝑫𝒓𝒐 𝑪𝒉𝒂𝒗𝒆𝒛,,[UPDATE] Singapore now has the most number of confirmed cases in South East Asia. Most of the cases are from foreign workers’ dormitories. The country is on its 13th day of Circuit Breaker.  https://t.co/qfUnunt1Cr,en,[],[],['https://pbs.twimg.com/media/EV9WEQSUYAISS8L.jpg'],3,0,3,[],https://twitter.com/DroChavez/status/1251813859800702976,1,[],"['updat', 'singapor', 'number', 'confirm', 'case', 'south', 'east', 'asia', 'case', 'foreign', 'worker', 'dormitori', 'countri', 'day', 'circuit', 'breaker']",[UPDATE] Singapore now has the most number of confirmed cases in South East Asia. Most of the cases are from foreign workers’ dormitories. The country is on its 13th day of Circuit Breaker.  https://t.co/qfUnunt1Cr
140,1251727164640161792,1251377910541418497,2020-04-19,12:19:46,1719351967,abelvanstaveren,Abel van Staveren,,"@biancoresearch Factually incorrect. Spike in cases is restricted to foreign worker dormitories. Partly due to 100% testing carried out there. Cases are mild. Yesterday, new cases in the general population less than 30. Total fatalities since crisis began: 11",en,[],[],[],0,0,0,[],https://twitter.com/abelvanstaveren/status/1251727164640161792,0,"[{'screen_name': 'biancoresearch', 'name': 'Jim Bianco', 'id': '188369814'}]","['factual', 'incorrect', 'spike', 'case', 'restrict', 'foreign', 'worker', 'dormitori', 'partli', 'due', 'test', 'carri', 'case', 'mild', 'yesterday', 'new', 'case', 'gener', 'popul', 'less', 'total', 'fatal', 'sinc', 'crisi', 'began']","@biancoresearch Factually incorrect. Spike in cases is restricted to foreign worker dormitories. Partly due to 100% testing carried out there. Cases are mild. Yesterday, new cases in the general population less than 30. Total fatalities since crisis began: 11"
141,1251538791237484545,1251538791237484545,2020-04-18,23:51:14,272769811,darinakamal,𝒹𝒶𝓇𝒾𝓃𝒶,,90% of them are foreign workers living in dormitories..... what is the gov doing about them 😭😭😭,en,[],[],[],0,0,1,[],https://twitter.com/darinakamal/status/1251538791237484545,0,[],"['foreign', 'worker', 'live', 'dormitori', 'gov']",90% of them are foreign workers living in dormitories..... what is the gov doing about them :loudly_crying_face::loudly_crying_face::loudly_crying_face:
142,1251489776592543745,1251433676363218944,2020-04-18,20:36:28,34658787,grodog,Ongky,,"@klustout @nus_sling @hkbaptistu @jadynbsham New local cases remains low. Sadly, more and more migrant workers living in cramped dormitories have been tested positive  https://t.co/Alkluwzwdf #Singapore #COVID19",en,[],['https://www.channelnewsasia.com/news/singapore/covid-19-singapore-foreign-worker-dorm-outbreak-increase-12649472'],[],0,0,0,"['singapore', 'covid19']",https://twitter.com/grodog/status/1251489776592543745,0,"[{'screen_name': 'klustout', 'name': 'Kristie Lu Stout✌🏽', 'id': '22587869'}, {'screen_name': 'nus_sling', 'name': 'Singapore SLING', 'id': '3168092856'}, {'screen_name': 'hkbaptistu', 'name': 'Hong Kong Baptist University', 'id': '991890852061433856'}, {'screen_name': 'jadynbsham', 'name': 'Jadyn Beverley Sham', 'id': '3061197659'}]","['new', 'local', 'case', 'remain', 'low', 'sadli', 'migrant', 'worker', 'live', 'cramp', 'dormitori', 'test', 'posit']","@klustout @nus_sling @hkbaptistu @jadynbsham New local cases remains low. Sadly, more and more migrant workers living in cramped dormitories have been tested positive  https://t.co/Alkluwzwdf #Singapore #COVID19"
143,1251463820184174593,1251153298201047040,2020-04-18,18:53:20,1039129176064905216,lrjk1985,Keep-Away-From-Me-Kenneth,,"@arlenparsa Am Living in Singapore and can tell you it’s not true that we’ve “reopened” anything. In face, movement was clamped down progressively. Large number of cases came from foreign workers dormitories.",en,[],[],[],0,0,0,[],https://twitter.com/lrjk1985/status/1251463820184174593,0,"[{'screen_name': 'arlenparsa', 'name': 'Arlen Parsa', 'id': '47529622'}]","['live', 'singapor', 'tell', 'true', 'reopen', 'anyth', 'face', 'movement', 'clamp', 'progress', 'larg', 'number', 'case', 'came', 'foreign', 'worker', 'dormitori']","@arlenparsa Am Living in Singapore and can tell you it’s not true that we’ve “reopened” anything. In face, movement was clamped down progressively. Large number of cases came from foreign workers dormitories."
144,1251177901212553217,1251177901212553217,2020-04-17,23:57:12,267106449,serialtweeper,Serial Tweeper🕷,,Singapore is assessing whether migrant workers who have recovered from the coronavirus might be safer on cruise ships than back in dormitories that have become infection hotbeds  https://t.co/WmPwx6DziS,en,[],[],[],0,0,0,[],https://twitter.com/serialTweeper/status/1251177901212553217,1,[],"['singapor', 'assess', 'whether', 'migrant', 'worker', 'recov', 'coronaviru', 'might', 'safer', 'cruis', 'ship', 'back', 'dormitori', 'becom', 'infect', 'hotb']",Singapore is assessing whether migrant workers who have recovered from the coronavirus might be safer on cruise ships than back in dormitories that have become infection hotbeds  https://t.co/WmPwx6DziS
145,1251177525902028800,1251177525902028800,2020-04-17,23:55:42,267106449,serialtweeper,Serial Tweeper🕷,,Singapore is assessing whether migrant workers who have recovered from the coronavirus might be safer on cruise ships than back in dormitories that have become infection hotbeds  https://t.co/MJHEc0kNFX  https://t.co/WmPwx6DziS,en,[],['https://reut.rs/2VxxMzs'],[],0,0,1,[],https://twitter.com/serialTweeper/status/1251177525902028800,1,[],"['singapor', 'assess', 'whether', 'migrant', 'worker', 'recov', 'coronaviru', 'might', 'safer', 'cruis', 'ship', 'back', 'dormitori', 'becom', 'infect', 'hotb']",Singapore is assessing whether migrant workers who have recovered from the coronavirus might be safer on cruise ships than back in dormitories that have become infection hotbeds  https://t.co/MJHEc0kNFX  https://t.co/WmPwx6DziS
146,1251098232232476673,1251098232232476673,2020-04-17,18:40:37,87445691,hi_dalvinder,Dalvinder Jeet Kaur,,"1351 cases in 2 days! This is coming our to be uncontrollable now 😱Singapore reports 623 new cases of COVID-19, most of them foreign workers in dormitories  https://t.co/SFcFPgPwsy",en,[],['https://www.channelnewsasia.com/news/singapore/coronavirus-covid-19-moh-update-623-new-cases-foreign-workers-12652286'],[],1,0,0,[],https://twitter.com/Hi_Dalvinder/status/1251098232232476673,0,[],"['case', 'day', 'come', 'uncontrol', 'singapor', 'report', 'new', 'case', 'foreign', 'worker', 'dormitori']","1351 cases in 2 days! This is coming our to be uncontrollable now :face_screaming_in_fear:Singapore reports 623 new cases of COVID-19, most of them foreign workers in dormitories  https://t.co/SFcFPgPwsy"
147,1251076120872513536,1251076120872513536,2020-04-17,17:12:45,44392954,emikofrancois,🌸EMIKO FRANCOIS YVES🌸张馷玪🌸에미코🌸えみこ,,Tens of thousands of foreign workers are in quarantine as Singapore reports a spike in COVID-19 infections across migrant worker dormitories.  https://t.co/Axb1nnQjH1 via @ChannelNewsAsia,en,"[{'screen_name': 'channelnewsasia', 'name': 'cna', 'id': '38400130'}]",['https://infographics.channelnewsasia.com/covid-19/singapore-map.html'],[],0,0,0,[],https://twitter.com/emikofrancois/status/1251076120872513536,0,[],"['ten', 'thousand', 'foreign', 'worker', 'quarantin', 'singapor', 'report', 'spike', 'infect', 'across', 'migrant', 'worker', 'dormitori', 'via']",Tens of thousands of foreign workers are in quarantine as Singapore reports a spike in COVID-19 infections across migrant worker dormitories.  https://t.co/Axb1nnQjH1 via @ChannelNewsAsia
148,1251039921017507841,1251039921017507841,2020-04-17,14:48:55,41269448,santoshaka,𝙎𝙖𝙣𝙩𝙤𝙨𝙝 𝙏𝙝𝙖𝙥𝙖 𝙈𝙖𝙜𝙖𝙧,,Dormitories are hotspot. Lets save it,en,[],[],[],0,1,2,[],https://twitter.com/SantoshAKA/status/1251039921017507841,0,[],"['dormitori', 'hotspot', 'let', 'save']",Dormitories are hotspot. Lets save it
149,1250822565905469440,1250822557516935173,2020-04-17,00:25:13,2325195296,bintmohari,ص,,"Firstly. Don’t overreact. Baca dulu Berita tu betul2. We all know the recent spikes are not imported cases but are mainly contributed from the dormitories. Secondly, keep playing your part and keep up to date. Mmg patut Govt saman kita.",en,[],[],[],1,0,0,[],https://twitter.com/bintmohari/status/1250822565905469440,0,[],"['firstli', 'overreact', 'baca', 'dulu', 'berita', 'tu', 'know', 'recent', 'spike', 'import', 'case', 'mainli', 'contribut', 'dormitori', 'secondli', 'keep', 'play', 'part', 'keep', 'date', 'mmg', 'patut', 'govt', 'saman', 'kita']","Firstly. Don’t overreact. Baca dulu Berita tu betul2. We all know the recent spikes are not imported cases but are mainly contributed from the dormitories. Secondly, keep playing your part and keep up to date. Mmg patut Govt saman kita."
150,1250811243071336449,1250811099726753795,2020-04-16,23:40:13,19013879,asiaonecom,AsiaOne,,a) Imported cases: 0 b) Cases in the community: 48  c) Work Permit holders (residing outside dormitories): 26 d) Work Permit holders (residing in dormitories): 654,en,[],[],[],1,1,0,[],https://twitter.com/asiaonecom/status/1250811243071336449,0,[],"['import', 'case', 'b', 'case', 'commun', 'c', 'work', 'permit', 'holder', 'resid', 'outsid', 'dormitori', 'work', 'permit', 'holder', 'resid', 'dormitori']",a) Imported cases: 0 b) Cases in the community: 48  c) Work Permit holders (residing outside dormitories): 26 d) Work Permit holders (residing in dormitories): 654
151,1250700094682230785,1250637339258310657,2020-04-16,16:18:34,34635043,maximos62,💧 Russell Darnley,,"@ValueFocus @NursingNotesUK There is a reason for this. Singapore has dormitories &amp; hostels for foreign workers. There are 447 new cases 404 are in these dormitories only 38 cases in community. Total cases 3,699, Hospitalised: 1,496 (26 in ICU), In community facilities: 1,540, Fatalities: 10, Discharged 652",en,[],[],[],1,1,1,[],https://twitter.com/maximos62/status/1250700094682230785,0,"[{'screen_name': 'ValueFocus', 'name': 'Vesalius', 'id': '65499101'}, {'screen_name': 'NursingNotesUK', 'name': 'NursingNotes', 'id': '226914703'}]","['reason', 'singapor', 'dormitori', 'amp', 'hostel', 'foreign', 'worker', 'new', 'case', 'dormitori', 'case', 'commun', 'total', 'case', 'hospitalis', 'icu', 'commun', 'facil', 'fatal', 'discharg']","@ValueFocus @NursingNotesUK There is a reason for this. Singapore has dormitories &amp; hostels for foreign workers. There are 447 new cases 404 are in these dormitories only 38 cases in community. Total cases 3,699, Hospitalised: 1,496 (26 in ICU), In community facilities: 1,540, Fatalities: 10, Discharged 652"
