,id,date,time,tweet,hashtags,num_words
200,1257508649825562630,2020-05-05,11:13:20,"This decision will make our State, like Italy &amp; US..how can we control it.. Already Koyambedu cluster brings more cases.  So far our country &amp; our state is fine to control the #COVID19  Don't spoil the efforts to bring more cases.. @CMOTamilNadu @PmkGkm @PMOIndia @CovidIndiaSeva",['covid19'],38
201,1257290003886927877,2020-05-04,20:44:30,@IndradeepKhan @kdayalan @vikramchandra Not imported cases but migrant workers from India Bangladesh and China staying in dormitories densely packed who picked up from some cluster in Singapore (allegedly little India) and spread ..,[],29
202,1256604658987982849,2020-05-02,23:21:11,"@marcwebber @andydurrant75 I'd have lockdowned the country, not the people. From the first case shut our borders, then contact and trace every case that may have slipped through. If we had got a cluster develop, isolate that area like China did with Whuhan.",[],40
204,1255897943296536576,2020-05-01,00:32:57,Now my workplace is one of the identified clusters. May God bless us all. 😕  https://t.co/qyo1BOCpNo,[],14
205,1254785794146840576,2020-04-27,22:53:40,#VMware &amp; @DellTech deliver #dataprotection for orgs building modern applications.   See how #PowerProtect Data Manager supports @VMware vSphere 7 &amp; @Tanzu TKG to enable backup &amp; restore of #K8s clusters w/in #CloudNative Control Plane ▶️  https://t.co/5ef7V9oLPL #IWork4Dell,"['vmware', 'dataprotection', 'powerprotect', 'k8s', 'cloudnative', 'iwork4dell']",23
206,1253922536934391810,2020-04-25,13:43:24,"@Megankstack @moeffju I don’t know? 🤷🏻‍♂️ Most places here are air-con &amp; the spread could be majorly indoors. No cluster was announced so far as “gathering under the blue sky”? I don’t know, I see your point, and the sun theory could be wrong. But SG’s spread could also be indoor, caused by air cons. 🤷🏻‍♂️",[],53
210,1252465037412712449,2020-04-21,13:11:49,Those foreign workers live in fairly cramped conditions and that has contributed to the spread. The govt here acknowledges this and has pledged to solve this in short/long term(They will!). The workers are very cooperative. Can't say the same about comparable clusters in India.,[],45
211,1252294771504148480,2020-04-21,01:55:14,"Singapore: 75% of total cases linked to foreign worker dormitories, 3 new clusters identified.  https://t.co/KFouNZA7hx",[],12
212,1252034923449298944,2020-04-20,08:42:42,@7evenmuffins They’re mostly from migrant dormitory clusters:( and we know how segregated sg really is,[],15
213,1252028988165251072,2020-04-20,08:19:07,"Five new Covid-19 clusters in Singapore, as 596 new cases brings country’s total to 6,588  https://t.co/1mkW682TyS must MOH classified PR &amp; Singaporeans under 1 group? Are PRs citizens of Singapore and enjoy same privileges? Please explain or not being transparent reporting",[],37
