,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_tweets
204,1.252056249040089e+18,1.252056249040089e+18,2020-04-20,10:07:26,13622.0,geraldine_angel,ger@ldine @ngel,"{'type': 'Point', 'coordinates': [1.26350963, 103.82263184]}",Day 14 of circuit breaker period. #safedistancing @ Vivocity Singapore 新加坡  https://t.co/xg2Ox4mhLV,en,[],['https://www.instagram.com/p/B_L3H1ApuXW/?igshid=1gzwiw47tzkzw'],[],0.0,0.0,0.0,['safedistancing'],https://twitter.com/geraldine_angel/status/1252056249040089089,0.0,[],"['hey', 'apolog', 'silenc', 'hope', 'everyon', 'keep', 'well', 'stress', 'time', 'pleas', 'stay', 'stay', 'healthi', 'everyon', 'part', 'social', 'social', 'respons']"
205,1.251962150328963e+18,1.251962150328963e+18,2020-04-20,03:53:31,115508152.0,jeromekg,jeronimoloco,"{'type': 'Point', 'coordinates': [1.40333, 103.971]}","Exploring my archives | “you’re too close!” | #stayhome #covi̇d19 #safedistancing #exploringsgfromhome #sgmemory #scalybrestedmunia #sgbirds @ Pulau Ubin, Singapore  https://t.co/rtkXmFKGJ6",en,[],['https://www.instagram.com/p/B_LMVNRnUeJ/?igshid=83sgtvk0ssug'],[],0.0,0.0,0.0,"['stayhome', 'covi̇d19', 'safedistancing', 'exploringsgfromhome', 'sgmemory', 'scalybrestedmunia', 'sgbirds']",https://twitter.com/JeromeKG/status/1251962150328963072,0.0,[],"['day', 'circuit', 'breaker', 'period', 'star', 'vista']"
206,1.2516976491467203e+18,1.2516976491467203e+18,2020-04-19,10:22:29,84716102.0,girish4u_pawar,Girish Pawar,,Thanks to my fmly for supporting my volunteer efforts special thanks to my kids - independently managing online tutions along with HBL.😎Let’s do our part #Safe Distancing Ambassador’s #Stay home Stay safe #SG United  https://t.co/0pw71eWhrQ,en,[],[],"['https://pbs.twimg.com/media/EV7sW4bVcAAC5qg.jpg', 'https://pbs.twimg.com/media/EV7sW4bUEAEwYKE.jpg', 'https://pbs.twimg.com/media/EV7sW4cUwAAr1KY.jpg', 'https://pbs.twimg.com/media/EV7sW4cVcAAdOSb.jpg']",0.0,0.0,4.0,"['safe', 'stay', 'sg']",https://twitter.com/girish4u_pawar/status/1251697649146720256,1.0,[],"['love', 'announc']"
207,1.251675457755308e+18,1.251675457755308e+18,2020-04-19,08:54:18,1.1806725608804762e+18,ali_naseer786,Naseer ( نصير ) 🇸🇬🇲🇻,,Smooth shopping 🛒 wear mask 😷 walk🚶‍♀️ to the nearest shop and safe distancing 👌👌 #Covid_19 #WearMasks  https://t.co/L9rhT5RflF,en,[],[],['https://pbs.twimg.com/media/EV7YJ8HUwAMV4Nx.jpg'],0.0,0.0,0.0,"['covid_19', 'wearmasks']",https://twitter.com/Ali_Naseer786/status/1251675457755308032,1.0,[],"['cd', 'singapor', 'port', 'remain', 'open', 'unman', 'surfac', 'vehicl', 'zycraft', 'help', 'port', 'agent', 'deliv', 'import', 'packag', 'vessel', 'observ', 'social', 'keep']"
208,1.2515119612562555e+18,1.2515119612562555e+18,2020-04-18,22:04:38,7.034017376551936e+17,hombrebarberssg,Hombre Barbers SG,"{'type': 'Point', 'coordinates': [1.31736, 103.90466]}",Business as usual with safe distancing measures in place.  Simply click link on our bio for booking of appointment.  #haircuts #menshairstyles #hairstylesformen #barberinspiration #nastybarbers #behindthechair…  https://t.co/OK6qBs0OeS,en,[],['https://www.instagram.com/p/B_H_m8UBXLP/?igshid=1970sevbatqqs'],[],0.0,0.0,0.0,"['haircuts', 'menshairstyles', 'hairstylesformen', 'barberinspiration', 'nastybarbers', 'behindthechair']",https://twitter.com/hombrebarberssg/status/1251511961256255488,0.0,[],"['compli', 'measur', 'circuit', 'breaker', 'period', 'altern', 'work', 'bay', 'stagger', 'workforc']"
209,1.2514690237929226e+18,1.2514690237929226e+18,2020-04-18,19:14:01,9.306449161908429e+17,cai65839481,Cai,,I have observed across the fence of one of the foreign workers hostel and saw them not observing safe distancing. NEA and SPF please check on them out. They are crippling our health care system. They know if contracted they have nothing to lose. We pays for everything.,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/Cai65839481/status/1251469023792922625,0.0,[],"['dinner', 'tonight', 'evania']"
210,1.2513907917101507e+18,1.2513907917101507e+18,2020-04-18,14:03:09,19785811.0,dwallbank,Derek Wallbank,,"Saw several social distancing ambassadors at MacRitchie today in Singapore. And basically everyone I saw was in compliance with mask rules.   To those making sure we are all operating safe, I know it can seem thankless, but I appreciate what y'all are doing. Thanks y'all.",en,[],[],[],1.0,0.0,12.0,[],https://twitter.com/dwallbank/status/1251390791710150657,0.0,[],"['day', 'circuit', 'breaker', 'period', 'tiong', 'bahru', 'plaza']"
211,1.2510594398740316e+18,1.2510594398740316e+18,2020-04-17,16:06:28,13622.0,geraldine_angel,ger@ldine @ngel,"{'type': 'Point', 'coordinates': [1.30657861, 103.78871324]}",Day 11 of circuit breaker period. #safedistancing Thanks so much for the lovely handmade fabric mask! @ The Star Vista  https://t.co/SLMJgq8F6t,en,[],['https://www.instagram.com/p/B_Ex0ywp9qV/?igshid=u1191uppx6w8'],[],0.0,0.0,0.0,['safedistancing'],https://twitter.com/geraldine_angel/status/1251059439874031617,0.0,[],"['see', 'point', 'metr', 'aerosol', 'airborn', 'stay', 'fuck', 'home']"
212,1.2509297250541486e+18,1.2509297250541486e+18,2020-04-17,07:31:02,15340605.0,richardjang,Richard Jang,,Day 11 of #circuitbreaker Trains had already increased its frequency to 5 mins or more during peak hours. This had resulted in the breaking of the safe distancing which is beyond the authority control.,en,[],[],[],0.0,0.0,0.0,['circuitbreaker'],https://twitter.com/richardjang/status/1250929725054148608,0.0,[],"['see', 'viru', 'transmit', 'japanes', 'captur', 'highli', 'power', 'camera', 'pleas', 'watch', 'till', 'end', 'pleas', 'stay', 'home', 'stay', 'give', 'better', 'understand', 'much', 'social', 'must']"
213,1.2507705923760579e+18,1.250743397276455e+18,2020-04-16,20:58:42,327671370.0,ashishshukla72,Ashish Shukla,,"@sardesairajdeep @RahulGandhi Did Mr Rahul Gandi suggest how to ramp up Testing capacity, we have only 40k testing capacity per day. How to feed money in the hand of poor and how to feed ration while maintaining safe distancing. How to provide good quality PPE to Medical staff? How to assist economic downturn",en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/AshishShukla72/status/1250770592376057857,0.0,"[{'screen_name': 'sardesairajdeep', 'name': 'Rajdeep Sardesai', 'id': '56304605'}, {'screen_name': 'RahulGandhi', 'name': 'Rahul Gandhi', 'id': '3171712086'}]","['ohh', 'ye', 'life', 'move', 'got', 'ta', 'care', 'maintain', 'amp', 'ensur', 'crowd', 'place']"
214,1.250399106423382e+18,1.2503919586415002e+18,2020-04-15,20:22:32,294646682.0,colinwongcs,ColinW,,"@MothershipSG The focus of this article is about safe distancing (or physical distancing). The title, which says social distancing, should be amended to better reflect the content.",en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/ColinWongcs/status/1250399106423382023,0.0,"[{'screen_name': 'MothershipSG', 'name': 'Mothership.sg', 'id': '1619325942'}]","['practic', 'public', 'transport', 'land', 'transport', 'author', 'circuit', 'breaker', 'measur', 'govern', 'coronaviru', 'lifetim', 'experi', 'see', 'last', 'peopl', 'public', 'transport']"
215,1.2503804895103427e+18,1.2503804895103427e+18,2020-04-15,19:08:34,9.443286148452557e+17,happypinshop,Happy Pin Shop,"{'type': 'Point', 'coordinates': [1.27888048, 103.84394073]}","Hey there, apologies for our silence. We hope everyone is keeping well, in these stressful times. Please stay safe; stay healthy. If everyone does their part in social distancing, social responsibility, we can curb…  https://t.co/wSdCTtYpXs",en,[],['https://www.instagram.com/p/B-_9EtplsKH/?igshid=137gslwfhiuj9'],[],0.0,0.0,0.0,[],https://twitter.com/happypinshop/status/1250380489510342657,0.0,[],"['happi', 'good', 'friday', 'evania']"
216,1.2503320545683333e+18,1.2503320545683333e+18,2020-04-15,15:56:06,13622.0,geraldine_angel,ger@ldine @ngel,"{'type': 'Point', 'coordinates': [1.30657861, 103.78871324]}",Day 9 of circuit breaker period. #safedistancing @ The Star Vista  https://t.co/Z6osGgDvch,en,[],['https://www.instagram.com/p/B-_nDHHpcUQ/?igshid=1twth64ss1btc'],[],0.0,0.0,0.0,['safedistancing'],https://twitter.com/geraldine_angel/status/1250332054568333312,0.0,[],['evania']
217,1.2500490974043054e+18,1.2500490974043054e+18,2020-04-14,21:11:44,184317528.0,l2achhel,bbruok,,loving the safe distancing announcement,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/l2achhel/status/1250049097404305408,0.0,[],"['go', 'green', 'use', 'key', 'benefit', 'condo', 'protect', 'life', 'take', 'preced', 'learn', 'locker', 'help', 'estat', 'practic', 'better', 'measur', 'today']"
218,1.2500070952749507e+18,1.2500070952749507e+18,2020-04-14,18:24:50,291609629.0,superyachtbuzz,Yachting Singapore,,CD + 7. Singapore port remains open during Covid-19. Unmanned Surface Vehicle by Zycraft is helping port agents deliver important packages to vessels while observing social distancing. Keep it safe!  https://t.co/kGcr9iN3dj,en,[],[],[],0.0,0.0,2.0,[],https://twitter.com/superyachtbuzz/status/1250007095274950658,1.0,[],"['day', 'circuit', 'breaker', 'period', 'ambassador', 'star', 'vista']"
219,1.2498682186230784e+18,1.2498682186230784e+18,2020-04-14,09:12:59,4397572759.0,m_edgevantage,Motor EDGEvantage,,Complying to safe-distancing measures during this circuit breaker period by alternating work bays and staggered workforce.  #MotorEdgevantage #JaguarWorkshop #LandRoverWorkshop #PorscheWorkshop #VolvoWorkshop #covid19   https://t.co/O3QCZP5kxA  https://t.co/RgLrtRkWWh,en,[],['https://edgevantage.com.sg/our-team/'],['https://pbs.twimg.com/media/EVhsg6LUUAAJyzk.jpg'],0.0,0.0,0.0,"['motoredgevantage', 'jaguarworkshop', 'landroverworkshop', 'porscheworkshop', 'volvoworkshop', 'covid19']",https://twitter.com/m_edgevantage/status/1249868218623078400,1.0,[],"['lunch', 'today', 'evania']"
220,1.2496523518932705e+18,1.2496523518932705e+18,2020-04-13,18:55:12,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",dinner tonight!!!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #seabass #safedistancing @ Evania  https://t.co/ebe3CQFReC,en,[],['https://www.instagram.com/p/B-6x9Hsne9Y/?igshid=uobqp7ew8mhx'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'covid19', 'seabass', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1249652351893270528,0.0,[],"['virtual', 'attend', 'funer', 'today', 'honestli', 'want', 'give', 'hug', 'fam', 'alreadi', 'pain', 'lose', 'love', 'one', 'fact', 'even', 'view', 'liter', 'broke', 'heart', 'pandem', 'real', 'soon']"
221,1.2495118920680243e+18,1.2495118920680243e+18,2020-04-13,09:37:04,13622.0,geraldine_angel,ger@ldine @ngel,"{'type': 'Point', 'coordinates': [1.2865899, 103.82696]}",Day 7 of circuit breaker period. #safedistancing @ Tiong Bahru Plaza  https://t.co/WRxuuJXwZj,en,[],['https://www.instagram.com/p/B-5yFNUJBJC/?igshid=1wkimeeklrwd4'],[],0.0,0.0,0.0,['safedistancing'],https://twitter.com/geraldine_angel/status/1249511892068024320,0.0,[],"['need', 'redevelop', 'urban', 'live', 'avoid', 'overcrowd', 'hand', 'wash', 'wear', 'mask']"
223,1.2488662756835328e+18,1.2488662756835328e+18,2020-04-11,14:51:37,2366968298.0,dannyxrchxn,Danny Chan,,See?? There’s no point in that 1 metre safe distancing. It’s aerosol and airborne too! Just stay the fuck home!,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/dannyxrchxn/status/1248866275683532800,0.0,[],"['f', 'amp', 'b', 'outlet', 'open', 'social', 'rule', 'place', 'take', 'order', 'allow', 'chair', 'remov']"
224,1.248849594663891e+18,1.248849594663891e+18,2020-04-11,13:45:20,1320044978.0,ho_priya,ho_priya,,See How the virus transmits... Japanese captured it on highly powerful camera. Please watch till end.  Please stay home and stay safe 🙏 This gives better understanding of how much social distancing is must..  https://t.co/W9hn98GaHs,en,[],[],[],1.0,47.0,45.0,[],https://twitter.com/ho_priya/status/1248849594663890945,1.0,[],"['lunch', 'today', 'evania']"
225,1.2486692574637793e+18,1.2486625184461865e+18,2020-04-11,01:48:44,1.1049974435386286e+18,solomanprabur,Soloman Prabu R,,@SimonKirannjay Ohh Yes! Life moves on. Just gotta be safe. Careful. Maintain 1M distancing &amp; Ensure it’s not a crowded place 😇  https://t.co/KBRFYYxoM4,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EVQqEMBUMAElDoz.jpg'],0.0,0.0,2.0,[],https://twitter.com/SolomanPrabuR/status/1248669257463779331,1.0,"[{'screen_name': 'SimonKirannjay', 'name': 'Itachi D. Kenpachi', 'id': '410796509'}]","['starbuckssg', 'still', 'open', 'per', 'normal', 'open', 'today', 'till', 'may', 'takeaway', 'deliveri', 'foodpandasg', 'grabfoodsg', 'heighten', 'polici', 'input']"
226,1.248578529891156e+18,1.248578529891156e+18,2020-04-10,19:48:13,51191242.0,muhd_shariff,Shariff,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","Practice Safe Distancing on Public Transport by Land Transport Authority, Circuit Breaker measure by the government against Coronavirus.  Once in a lifetime experience, seeing last people on public transport and in…  https://t.co/hIkuaKf1cU",en,[],['https://www.instagram.com/p/B-zJo5-naAI/?igshid=11g1kgrrf6hbc'],[],0.0,0.0,0.0,[],https://twitter.com/Muhd_Shariff/status/1248578529891155968,0.0,[],"['thank', 'god', 'edit', 'got', 'print', 'govern', 'stricter', 'measur', 'kick', 'tomorrow', 'stay', 'home', 'obey', 'advic', 'hygienc', 'enjoy', 'latest', 'edit', 'asia', 'franchis', 'amp', 'busi', 'opportun', 'god', 'bless', 'us']"
227,1.2485691468933612e+18,1.2485691468933612e+18,2020-04-10,19:10:56,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",happy good friday!!!  #crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #greendot #safedistancing @ Evania  https://t.co/ji3omsKdEx,en,[],['https://www.instagram.com/p/B-zFX2CH2hZ/?igshid=ipwumkoxw9t'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'adventuresofalifetime', 'staysafeandhealthy', 'covid19', 'greendot', 'safedistancing']",https://twitter.com/QUIRC_Singapore/status/1248569146893361152,0.0,[],"['would', 'great', 'ensur', 'peopl', 'observ', 'measur', 'battl', 'park', 'goer', 'display', 'flu', 'symptom', 'yet', 'wear', 'mask', 'gather', 'sens', 'physic', 'meanwhil', 'individu', 'tri', 'get', 'amp', 'decent', 'workout']"
228,1.2484862565954888e+18,1.2484862565954888e+18,2020-04-10,13:41:33,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",#crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #covid19 @ Evania  https://t.co/7Qywnnz2Po,en,[],['https://www.instagram.com/p/B-yfrcLn7Iw/?igshid=8dcwb0j2kosq'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'safedistancing', 'covid19']",https://twitter.com/QUIRC_Singapore/status/1248486256595488768,0.0,[],"['readi', 'pm', 'minut', 'resolut', 'wash', 'work', 'home', 'offic', 'hour', 'essenti', 'servic', 'mask', 'support', 'front', 'line', 'worker', 'support', 'govt', 'fake', 'news']"
231,1.2481881054226678e+18,1.2481881054226678e+18,2020-04-09,17:56:49,9.259466570945823e+17,parcelsanta,Parcel Santa,"{'type': 'Point', 'coordinates': [1.34152, 103.95751]}",Going Green used to be a key benefit for Condos... now... the protection of life by safe distancing takes precedence! Learn how lockers can help your estate practice better safe distancing measures today!…  https://t.co/FbPXsBI6Il,en,[],['https://www.instagram.com/p/B-wYGHeHFWt/?igshid=tmedn7qw7841'],[],1.0,1.0,2.0,[],https://twitter.com/ParcelSanta/status/1248188105422667776,0.0,[],"['view', 'current', 'situat', 'stricter', 'measur', 'qing', 'ming', 'prayer', 'home', 'bedok', 'singapor']"
232,1.2481783777203118e+18,1.2481783777203118e+18,2020-04-09,17:18:09,13622.0,geraldine_angel,ger@ldine @ngel,"{'type': 'Point', 'coordinates': [1.30657861, 103.78871324]}",Day 3 of circuit breaker period. #safedistancing ambassador. @ The Star Vista  https://t.co/my3oAbDwkq,en,[],['https://www.instagram.com/p/B-wTq7UJa7W/?igshid=1gmwqfszjic8l'],[],0.0,0.0,0.0,['safedistancing'],https://twitter.com/geraldine_angel/status/1248178377720311809,0.0,[],"['social', 'possibl', 'cramp', 'space', 'alloc', 'mass', 'chong', 'pang', 'market']"
233,1.2481095306486415e+18,1.2481095306486415e+18,2020-04-09,12:44:35,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",lunch today...  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #covid19 @ Evania  https://t.co/SmoL7jJvv6,en,[],['https://www.instagram.com/p/B-v0XM-nNcl/?igshid=1y133zzi1nkc5'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'safedistancing', 'covid19']",https://twitter.com/QUIRC_Singapore/status/1248109530648641538,0.0,[],"['singapor', 'pivot', 'postur', 'commun', 'spread', 'mask', 'option', 'reusabl', 'mask', 'distribut', 'household', 'govern', 'handwash', 'still', 'pillar', 'infect', 'control']"
234,1.247778033580163e+18,1.247778033580163e+18,2020-04-08,14:47:20,287714740.0,gloriasteven__,Gloria Steven,,Virtually attended a funeral today and I Honestly wanted to give a hug to the fam. It’s already painful to lose your loved one and the fact that they all had to have safe distancing even at the viewing gallery.That literally broke my heart. This pandemic has to be over real soon.,en,[],[],[],0.0,0.0,2.0,[],https://twitter.com/gloriasteven__/status/1247778033580163076,0.0,[],"['social', 'measur', 'singapor', 'stay', 'healthi', 'everyon', 'wash', 'hand', 'combat']"
235,1.2475062537329254e+18,1.2475062537329254e+18,2020-04-07,20:47:23,1.1368280675344015e+18,narasim20561265,Narasimhan,,"We need to redevelop urban livings to avoid Overcrowding,hand washing, wearing masks and safe distancing.",en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/Narasim20561265/status/1247506253732925440,0.0,[],"['measur', 'practic', 'wet', 'market', 'chong', 'pang', 'market']"
236,1.2474653293970964e+18,1.2474653293970964e+18,2020-04-07,18:04:45,4814996200.0,bakchormeeboy,bakchormeeboy,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","[MUSIC IS] [TAKING IT SLOW AND CATCHING UP WITH CHARLIE LIM] “For now though, Charlie will continue to stay at home, practice safe social distancing while the world rides out COVID-19, and keep pushing his music and…  https://t.co/3OKp8Sxkhb",en,[],['https://www.instagram.com/p/B-rPaasHCHT/?igshid=195t6s698g3ne'],[],0.0,0.0,0.0,[],https://twitter.com/bakchormeeboy/status/1247465329397096448,0.0,[],"['straight', 'talk', 'need', 'listen', 'scari', 'may']"
237,1.2474543979251835e+18,1.2474543979251835e+18,2020-04-07,17:21:19,12252322.0,yihyng,yihyng,,"These F&amp;B outlets are all open. With the social distancing rules in place, only take out orders are allowed. All the chairs have been removed #safedistancing #covid19 #sgunited  https://t.co/VdyIo8dsVe",en,[],[],"['https://pbs.twimg.com/media/EU_ZKNfUEAAL53l.jpg', 'https://pbs.twimg.com/media/EU_ZKNeUwAUQn2m.jpg', 'https://pbs.twimg.com/media/EU_ZKNhUUAAI5la.jpg']",0.0,1.0,2.0,"['safedistancing', 'covid19', 'sgunited']",https://twitter.com/yihyng/status/1247454397925183488,1.0,[],"['dinner', 'tonight', 'evania']"
238,1.2473838129438925e+18,1.2473838129438925e+18,2020-04-07,12:40:50,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",lunch today.  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #covid19 @ Evania  https://t.co/U56g2TqPCL,en,[],['https://www.instagram.com/p/B-qqWEUnW2V/?igshid=wveylmsh3617'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'safedistancing', 'covid19']",https://twitter.com/QUIRC_Singapore/status/1247383812943892480,0.0,[],"['one', 'place', 'frequent', 'social', 'never', 'issu', 'ever', 'great', 'even', 'friend']"
239,1.2473116391851745e+18,1.2473116391851745e+18,2020-04-07,07:54:03,574389856.0,justintanwc,Justin Tan Wen Cong,"{'type': 'Point', 'coordinates': [1.36581239, 103.74987245]}","starbuckssg still open as per normal but opened from today till May 4th for takeaways and deliveries from foodpandasg, grabfoodsg and @deliveroo_sg because of the heightened safe distancing policy being inputted by…  https://t.co/orZOgAihzt",en,"[{'screen_name': 'deliveroo_sg', 'name': 'deliveroo singapore', 'id': '4287561018'}]",['https://www.instagram.com/p/B-qJhWiHete/?igshid=g8bu3xj0c2g0'],[],0.0,0.0,0.0,[],https://twitter.com/justintanwc/status/1247311639185174528,0.0,[],"['coronaviru', 'employ', 'singapor', 'must', 'allow', 'staff', 'work', 'home', 'risk', 'penalti', 'senior', 'must', 'kept', 'via', 'social']"
240,1.247044828602323e+18,1.247044828602323e+18,2020-04-06,14:13:50,2558452657.0,albert54793499,albert kong,,Thank God this edition got printed just b4 the government’s stricter measures on safe distancing kick in tomorrow. Stay home. Obey all the advice on hygience. Enjoy this latest edition of Asia Franchise &amp; Business Opportunities. God bless us . https://t.co/O3vDQfXkH9 #franchising  https://t.co/AgU3qzxPUb,en,[],['https://lnkd.in/fw9EJYP'],['https://pbs.twimg.com/media/EU5kp-JUUAAyafI.jpg'],0.0,1.0,0.0,['franchising'],https://twitter.com/albert54793499/status/1247044828602322945,1.0,[],"['coronaviru', 'employ', 'singapor', 'must', 'allow', 'staff', 'work', 'home', 'risk', 'penalti', 'senior', 'must', 'kept', 'via', 'social']"
241,1.246976703382999e+18,1.246976703382999e+18,2020-04-06,09:43:08,26442311.0,zang_thio,Zang THIO,,"Would be great if @nparksbuzz ensure that people observe the @govsingapore’s measures in battling #covid19. Some park goers display flu symptoms, yet do not wear masks, gather with no sense of physical distancing. Meanwhile, some individuals try to get a safe &amp; decent workout.",en,"[{'screen_name': 'nparksbuzz', 'name': 'national parks board', 'id': '53271417'}, {'screen_name': 'govsingapore', 'name': 'singapore government', 'id': '56883209'}]",[],[],0.0,0.0,0.0,['covid19'],https://twitter.com/zang_thio/status/1246976703382999040,0.0,[],"['last', 'tue', 'gather', 'weekli', 'exercis', 'alreadi', 'practis', 'new', 'measur', 'stop', 'gather', 'gt', 'peopl', 'suspend', 'meantim', 'let', 'continu', 'keep', 'fit', 'healthi']"
242,1.246792334341075e+18,1.246792334341075e+18,2020-04-05,21:30:31,1.1368280675344015e+18,narasim20561265,Narasimhan,,@narendramodi  We are ready . 9 pm 9 minutes with 9 resolutions.  1. safe distancing 2.hand washing. 3 work from home 4.stagger office hours. 5.continue essential services. 6.wear mask. 7. support our front line workers . 8. support  govt. 9. no fake news,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/Narasim20561265/status/1246792334341074950,0.0,[],"['weiiiii', 'quick', 'guy', 'caught', 'us', 'lack', 'physic', 'haha', 'tabl', 'alright', 'serious', 'chocol', 'die']"
243,1.2467372061081764e+18,1.2467372061081764e+18,2020-04-05,17:51:27,159169701.0,eddiecfy,ECFY,"{'type': 'Point', 'coordinates': [1.33297, 103.84689]}","Good Sunday! I hope everyone is doing well.  As Singapore is stepping up the safe-distancing measure due to Covid-19 where all workplaces and schools are to be closed from 7 April, less those essential services,…  https://t.co/8XeSB5Hs7b",en,[],['https://www.instagram.com/p/B-mETJSJblk/?igshid=1gvfmgznphbm3'],[],0.0,0.0,0.0,[],https://twitter.com/eddiecfy/status/1246737206108176384,0.0,[],"['weiiiii', 'quick', 'guy', 'caught', 'us', 'lack', 'physic', 'haha', 'tabl', 'alright', 'serious', 'chocol', 'die']"
244,1.2464284786956e+18,1.2464284786956e+18,2020-04-04,21:24:41,191701740.0,natmuseum_sg,National Museum of Singapore,,"(1/2) Singapore is implementing an elevated set of safe distancing measures, as a circuit breaker, to minimise further spread of COVID-19. The National Museum of Singapore is committed to do our part to fight the pandemic situation which has affected everyone globally.",en,[],[],[],0.0,1.0,3.0,[],https://twitter.com/natmuseum_sg/status/1246428478695600129,0.0,[],"['yesterday', 'went', 'buy', 'food', 'one', 'sneez', 'run', 'mile', 'peopl', 'may', 'remind', 'cover', 'mouth']"
245,1.246312057487659e+18,1.246312057487659e+18,2020-04-04,13:42:04,15618320.0,milsonng,milson huang,"{'type': 'Point', 'coordinates': [1.3237, 103.9276]}","In view of the current COVID-19 situation and stricter safe distancing measures, we are having our Qing Ming  prayers at home. @ Bedok, Singapore  https://t.co/IAqWseS3k2",en,[],['https://www.instagram.com/p/B-jC96anuvZ/?igshid=15u1w2ut7rl5o'],[],0.0,0.0,0.0,[],https://twitter.com/milsonng/status/1246312057487659010,0.0,[],"['hope', 'drug', 'effect', 'stop', 'viru', 'give', 'new', 'hope', 'human', 'also', 'follow', 'strictli', 'measur', 'avoid', 'ransmiss', 'pray']"
246,1.2462626323335045e+18,1.2462626323335045e+18,2020-04-04,10:25:40,115508152.0,jeromekg,jeronimoloco,"{'type': 'Point', 'coordinates': [1.42944245, 103.8360364]}",2020-04-04 Social / Safe distancing just isn’t possible in the cramped spaces we allocate to the masses #safedistancing #socialdistancing #covid19 #delusional #singapore #sgmemory @ Chong Pang Market  https://t.co/2Ar2OCimQr,en,[],['https://www.instagram.com/p/B-isffnn1zd/?igshid=its7nfuo0deq'],[],0.0,0.0,0.0,"['safedistancing', 'socialdistancing', 'covid19', 'delusional', 'singapore', 'sgmemory']",https://twitter.com/JeromeKG/status/1246262632333504512,0.0,[],"['serv', 'day', 'notic', 'shn', 'someth', 'awesom', 'glass', 'mug', 'oil', 'stay', 'ya', 'big', 'chungu', 'pictur', 'inspir']"
247,1.2459905947421123e+18,1.2459905947421123e+18,2020-04-03,16:24:41,184637229.0,drjoeng,𝙹𝚘𝚎 𝙽𝚐,,Singapore pivots to a posture of community spread.  Masks are now optional and reusable masks will be distributed to households by the government.  Handwashing and safe distancing still pillars of infection control. #staystrong🇸🇬,en,[],[],[],0.0,0.0,5.0,['staystrong'],https://twitter.com/drjoeng/status/1245990594742112257,0.0,[],"['guess', 'dish', 'seri', 'seafood', 'stew', 'amp', 'clam', 'aglio', 'olio', 'squid', 'ink', 'pasta', 'evania']"
248,1.245876837269377e+18,1.245876837269377e+18,2020-04-03,08:52:39,388264860.0,chemfunman,Fun Man Fung,,"Social distancing measures in Singapore @NUSingapore stay safe and healthy, everyone! Wash your hands to combat #Covid_19  https://t.co/xnMdZ6GGdN",en,"[{'screen_name': 'nusingapore', 'name': 'nus', 'id': '67260538'}]",[],"['https://pbs.twimg.com/media/EUo-YDnUEAEP7qy.jpg', 'https://pbs.twimg.com/media/EUo-YKyU8AE1-bE.jpg', 'https://pbs.twimg.com/media/EUo-YLwUEAI1oal.jpg', 'https://pbs.twimg.com/media/EUo-YMHU0AAaL-a.jpg']",1.0,1.0,4.0,['covid_19'],https://twitter.com/chemFunMan/status/1245876837269377029,1.0,[],"['guess', 'dish', 'seri', 'seafood', 'amp', 'clam', 'aglio', 'olio', 'squid', 'ink', 'pasta', 'evania']"
